1,LARC-23-3,LARCENY - SHOPLIFTING,2024-11-15,2051,8600 RICHMOND HWY,ALEXANDRIA,VA,22309
1,SUSP-1,SUSPICIOUS - EVENT,2024-11-15,2037,7700 BLUE JAY CT,ALEXANDRIA,VA,22306
1,SUSP-1,SUSPICIOUS - EVENT,2024-11-15,2041,8300 CARRLEIGH PKWY,SPRINGFIELD,VA,22152
1,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY,2024-11-15,2008,6800 RICHMOND HWY,ALEXANDRIA,VA,22306
1,SERV-37,SERVICE - MISSING JUVENILE,2024-11-15,2130,4400 ROUNDHILL RD,ALEXANDRIA,VA,22310
1,LARC-23-3,LARCENY - SHOPLIFTING,2024-11-15,2200,7900 RICHMOND HWY,ALEXANDRIA,VA,22306
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2024-11-15,2221,6100 BACKLICK RD,SPRINGFIELD,VA,22150
1,DEST-290-2,DESTRUCTION - PRIVATE PROPERTY,2024-11-15,2242,14400 BROOKFIELD TOWER DR,CHANTILLY,VA,20151
3,DISORD-90C-2,DISORDERLY - DISORDERLY CONDUCT,2024-11-15,2222,4800 LEESBURG PIKE,ALEXANDRIA,VA,22041
4,DRUNK-90Z-1,DRUNK - DRUNK/PROFANE IN PUBLIC,2024-11-15,2222,4800 LEESBURG PIKE,ALEXANDRIA,VA,22041
2,DEST-290-1,DESTRUCTION - PUBLIC PROPERTY,2024-11-15,2222,4800 LEESBURG PIKE,ALEXANDRIA,VA,22041
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2024-11-15,2222,4800 LEESBURG PIKE,ALEXANDRIA,VA,22041
1,SERV-8,SERVICE - LOST/FOUND PROPERTY,2024-11-15,2015,1400 BALLS HILL RD,MCLEAN,VA,22101
1,ASSLT-13A-2,ASSAULT - KNIFE OR CUTTING INSTRUMENT,2024-11-15,2302,3100 SOUTHGATE DR,ALEXANDRIA,VA,22306
1,SUSP-1,SUSPICIOUS - EVENT,2024-11-15,2231,7700 BRISTOL SQUARE CT,SPRINGFIELD,VA,22153
1,DRUNK-90Z-1,DRUNK - DRUNK/PROFANE IN PUBLIC,2024-11-15,2240,2100 CENTREVILLE RD,HERNDON,VA,20170
1,ASSLT-13C-3,THREATS - TELEPHONE THREATS/ABUSE/OBSCENE,2024-11-15,2320,7900 JONES BRANCH DR,MCLEAN,VA,22102
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2024-11-15,2329,13100 FOX HUNT LN,HERNDON,VA,20171
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2024-11-15,2347,9200 TREASURE OAK CT,LORTON,VA,22079
1,DRUNK-90Z-1,DRUNK - DRUNK/PROFANE IN PUBLIC,2024-11-15,2154,14200 SAINT GERMAIN DR,CENTREVILLE,VA,20121
1,LARC-23-6,LARCENY - THEFT FROM MOTOR VEHICLE,2024-11-15,2130,5800 FLANDERS ST,SPRINGFIELD,VA,22150
1,LARC-23-6,LARCENY - THEFT FROM MOTOR VEHICLE,2024-11-15,2200,6100 LEESBURG PIKE,FALLS CHURCH,VA,22041
1,DEST-290-2,DESTRUCTION - PRIVATE PROPERTY,2024-11-15,1650,5900 FRANCONIA RD,ALEXANDRIA,VA,22310
1,AUTO-240-4,AUTO THEFT - AUTOS,2024-11-15,2230,7700 BAIRD CT,LORTON,VA,22079
1,ASSLT-13C-5,THREATS - IN WRITING,2024-11-15,0001,4700 DECLARATION CT,ANNANDALE,VA,22003
1,AUTO-240-4,AUTO THEFT - AUTOS,2024-11-15,2100,3500 SOUTH GEORGE MASON DR,ALEXANDRIA,VA,22302
1,LARC-23-4,LARCENY - THEFT FROM BUILDING,2024-11-15,1930,11600 PLAZA AMERICA DR,RESTON,VA,20190
1,SUSP-1,SUSPICIOUS - EVENT,2024-11-15,1700,14900 RYDELL RD,CENTREVILLE,VA,20121
1,ANML-90Z-6,ANIMAL - ANIMAL BITE - DOMESTIC,2024-11-15,1327,13800 BRADDOCK RD,CENTREVILLE,VA,20121
1,SERV-1,SERVICE - POLICE SERVICE,2024-11-15,2230,2900 LOCKPORT DR,FALLS CHURCH,VA,22042
1,AUTO-240-4,AUTO THEFT - AUTOS,2024-11-15,0430,12100 ABINGTON HALL PL,RESTON,VA,20190
1,TRES-90J-7,TRESPASSING - UNLAWFUL ENTRY,2024-11-15,0000,7300 FARR ST,ANNANDALE,VA,22003
1,ANML-90Z-1,ANIMAL - RUNNING AT LARGE/UNRESTRICTED,2024-11-15,1200,10300 BUSHMAN DR,OAKTON,VA,22124
2,ANML-90Z-3,ANIMAL - LICENSE VIOLATION,2024-11-15,1200,10300 BUSHMAN DR,OAKTON,VA,22124
3,SERV-2,SERVICE - CIVIL DISPUTE,2024-11-15,1200,10300 BUSHMAN DR,OAKTON,VA,22124
1,LARC-23-11,LARCENY - CHECKS; CREDIT CARDS; BANK NOTES; ETC.,2024-11-15,1159,11400 COMMERCE PARK DR,FAIRFAX,VA,20191
2,FRAUD-26B-1,FRAUD - CREDIT CARD/AUTOMATED TELLER MACHINE FRAUD,2024-11-15,1159,11400 COMMERCE PARK DR,FAIRFAX,VA,20191
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2024-11-15,1900,6200 WILLS ST,ALEXANDRIA,VA,22310
1,SERV-39,SERVICE - AVI THREAT SCHOOL,2024-11-15,2200,13300 GLEN TAYLOR LN,HERNDON,VA,20171
1,SUSP-1,SUSPICIOUS - EVENT,2024-11-15,1645,6500 FOREST DEW CT,SPRINGFIELD,VA,22152
1,SERV-1,SERVICE - POLICE SERVICE,2024-11-15,1119,6800 SILVER ANN DR,LORTON,VA,22079
1,SERV-1,SERVICE - POLICE SERVICE,2024-11-15,1123,7000 KENFIG DR,FALLS CHURCH,VA,22042
1,FRAUD-26A-1,FRAUD - FALSE PRETENSES/SWINDLE/CONFIDENCE GAME,2024-11-15,1128,6200 OLD DOMINION DR,MCLEAN,VA,22101
1,WARR-90Z-5,FUGITIVE - FUGITIVE FROM JUSTICE,2024-11-15,1420,10500 JUDICIAL DR,FAIRFAX,VA,22030
1,LARC-23-6,LARCENY - THEFT FROM MOTOR VEHICLE,2024-11-15,1600,7000 CALAMO ST,SPRINGFIELD,VA,22150
1,AUTO-240-4,AUTO THEFT - AUTOS,2024-11-15,2145,6000 FARRINGTON AVE,ALEXANDRIA,VA,22304
1,ANML-90Z-2,ANIMAL - RABIES CERTIFICATE VIOLATION,2024-11-15,1013,6400 EDSALL RD,ALEXANDRIA,VA,22312
2,ANML-90Z-6,ANIMAL - ANIMAL BITE - DOMESTIC,2024-11-15,1013,6400 EDSALL RD,ALEXANDRIA,VA,22312
1,LARC-23-7,LARCENY - THEFT OF MOTOR VEHICLE PARTS,2024-11-15,1600,5500 GENERAL WASHINGTON DR,ALEXANDRIA,VA,22312
1,LARC-23-6,LARCENY - THEFT FROM MOTOR VEHICLE,2024-11-15,1600,9200 ASHLAND WOODS LN,LORTON,VA,22079
1,LARC-23-3,LARCENY - SHOPLIFTING,2024-11-15,1833,6100 ROSE HILL DR,ALEXANDRIA,VA,22310
1,ANML-90Z-6,ANIMAL - ANIMAL BITE - DOMESTIC,2024-11-15,1058,2700 DORR AVE,FAIRFAX,VA,22031
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2024-11-16,0029,6800 METROPOLITAN CENTER DR,SPRINGFIELD,VA,22150
1,ABC-90G-7,ABC - ILLEGAL POSSESSION ALCOHOL/MINOR,2024-11-16,0031,6100 ARLINGTON BLVD,FALLS CHURCH,VA,22044
1,SERV-1,SERVICE - POLICE SERVICE,2024-11-16,0005, EAST BROAD ST / SOUTH ROOSEVELT ST,FALLS CHURCH,VA,22046
1,PARK-90Z-2,PARKING - OTHER PARKING VIOLATION,2024-11-16,0027,6500 CEDAR LN,FALLS CHURCH,VA,22042
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2024-11-16,0128,2300 FORT DR,ALEXANDRIA,VA,22303
1,SERV-1,SERVICE - POLICE SERVICE,2024-11-16,0003,15200 BANNON HILL CT,CHANTILLY,VA,20151
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2024-11-16,0137,4100 HUMMER RD,ANNANDALE,VA,22003
3,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY,2024-11-16,0137,4100 HUMMER RD,ANNANDALE,VA,22003
2,DISORD-90C-2,DISORDERLY - DISORDERLY CONDUCT,2024-11-16,0137,4100 HUMMER RD,ANNANDALE,VA,22003
1,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY,2024-11-16,0034,12000 INSPIRATION ST,RESTON,VA,20190
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2024-11-16,0015,6300 SILVER RIDGE CIR,ALEXANDRIA,VA,22315
1,WARR-90Z-4,WARRANT - WARRANT SERVICE,2024-11-16,0140,3900 MARIPOSA PL,ALEXANDRIA,VA,22309
1,WARR-90Z-4,WARRANT - WARRANT SERVICE,2024-11-16,0226,7600 LITTLE RIVER TPKE,ANNANDALE,VA,22003
1,TRES-90J-6,TRESPASSING - OTHER,2024-11-16,0126,2100 TANNIN PL,VIENNA,VA,22182
1,WARR-90Z-4,WARRANT - WARRANT SERVICE,2024-11-16,0025,23500 AUTOPILOT DR,DULLES,VA,
1,ANML-3,ANIMAL - SERVICE - DOMESTIC,2024-11-16,0239,7700 LITTLE RIVER TPKE,ANNANDALE,VA,22003
1,LARC-23-9,LARCENY -  ALL OTHER LARCENY,2024-11-16,0244,6200 FARRINGTON AVE,ALEXANDRIA,VA,22304
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2024-11-16,0234,7400 ROUTE 29,FALLS CHURCH,VA,22042
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2024-11-16,0333,5400 NEW LONDON PARK DR,FAIRFAX,VA,22032
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2024-11-16,0509,6200 LITTLE RIVER TPKE,ALEXANDRIA,VA,22312
1,LARC-23-3,LARCENY - SHOPLIFTING,2024-11-16,0545,3000 PATRICK HENRY DR,FALLS CHURCH,VA,22044
1,DRUNK-90Z-1,DRUNK - DRUNK/PROFANE IN PUBLIC,2024-11-16,0632,6100 BARROS DR,CENTREVILLE,VA,20120
2,PUB-90Z-6,PUBLIC SAFETY - OBSTRUCTION OF JUSTICE,2024-11-16,0632,6100 BARROS DR,CENTREVILLE,VA,20120
1,LARC-23-9,LARCENY -  ALL OTHER LARCENY,2024-11-16,0640,6200 RICHMOND HWY,ALEXANDRIA,VA,22303
1,SUSP-2,SUSPICIOUS - PERSON,2024-11-16,0530,3100 FAIRVIEW PARK DR,FALLS CHURCH,VA,22042
1,SERV-47,SERVICE - NON-FATAL OVERDOSE (NFO),2024-11-16,0630,3200 LEDBURY CT,ANNANDALE,VA,22003
1,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY,2024-11-16,0846,2300 DULLES STATION BLVD,HERNDON,VA,20171
1,SERV-1,SERVICE - POLICE SERVICE,2024-11-16,0811,1800 DOLLEY MADISON BLVD,MCLEAN,VA,22102
1,ABDCT-100-1,ABDUCTION - KIDNAPPING/ABDUCTION,2024-11-16,0737,5600 SEMINARY RD,FALLS CHURCH,VA,22041
1,SERV-33,SERVICE - NON DMV REPORTABLE CRASH,2024-11-16,0858,6400 WINGATE ST,ALEXANDRIA,VA,22312
1,LARC-23-3,LARCENY - SHOPLIFTING,2024-11-16,0912,8100 ARLINGTON BLVD,FALLS CHURCH,VA,22042
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2024-11-16,0910,8200 FRESNO LN,ALEXANDRIA,VA,22309
1,LARC-23-3,LARCENY - SHOPLIFTING,2024-11-16,0932,8600 RICHMOND HWY,ALEXANDRIA,VA,22309
1,LARC-23-3,LARCENY - SHOPLIFTING,2024-11-16,0840,6100 ARLINGTON BLVD,FALLS CHURCH,VA,22044
1,WARR-90Z-5,FUGITIVE - FUGITIVE FROM JUSTICE,2024-11-16,0943, RT28 SB RAMP TO RT50 WB,CHANTILLY,VA,20151
1,SERV-33,SERVICE - NON DMV REPORTABLE CRASH,2024-11-16,1030,11700 FAIR OAKS SHOPPING CTR,FAIRFAX,VA,22033
1,SEX-90Z-2,SEX - OTHER NON-FORCIBLE SEX VIOLATION,2024-11-16,1040,6100 KNOLLWOOD DR,FALLS CHURCH,VA,22041
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2024-11-16,1034,7700 MIDDLE VALLEY DR,SPRINGFIELD,VA,22153
2,TRES-90J-6,TRESPASSING - OTHER,2024-11-16,0827,3500 BARKLEY DR,FAIRFAX,VA,22031
1,LARC-23-6,LARCENY - THEFT FROM MOTOR VEHICLE,2024-11-16,0827,3500 BARKLEY DR,FAIRFAX,VA,22031
1,LARC-23-3,LARCENY - SHOPLIFTING,2024-11-16,1111,6100 ARLINGTON BLVD,FALLS CHURCH,VA,22044
1,SERV-1,SERVICE - POLICE SERVICE,2024-11-16,0946, TYSONS ONE PL / WESTPARK DR,MCLEAN,VA,22102
1,DEST-290-2,DESTRUCTION - PRIVATE PROPERTY,2024-11-16,1047,6100 BACKLICK RD,SPRINGFIELD,VA,22150
1,DEST-290-2,DESTRUCTION - PRIVATE PROPERTY,2024-11-16,0800,13600 BENT TREE CIR,CENTREVILLE,VA,20121
1,DEST-290-2,DESTRUCTION - PRIVATE PROPERTY,2024-11-16,1105,7700 STONE WHEAT CT,ALEXANDRIA,VA,22315
1,WARR-90Z-4,WARRANT - WARRANT SERVICE,2024-11-16,0815,11900 PALACE WAY,FAIRFAX,VA,22030
1,SERV-1,SERVICE - POLICE SERVICE,2024-11-16,1055,3200 JERMANTOWN RD,OAKTON,VA,22124
1,SERV-2,SERVICE - CIVIL DISPUTE,2024-11-16,1108,8500 KOLUDER CT,LORTON,VA,22079
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2024-11-16,1034,9800 LAKEPOINTE DR,BURKE,VA,22015
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2024-11-16,0200,7000 ESSEX AVE,SPRINGFIELD,VA,22150
1,SUSP-1,SUSPICIOUS - EVENT,2024-11-16,1305,6000 BELLVIEW DR,FALLS CHURCH,VA,22041
1,SERV-1,SERVICE - POLICE SERVICE,2024-11-16,1231,6300 ALDERMAN DR,ALEXANDRIA,VA,22315
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2024-11-16,1217,1300 ROCK CHAPEL RD,HERNDON,VA,20170
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2024-11-16,1328,12100 MONUMENT DR,FAIRFAX,VA,22033
1,SERV-8,SERVICE - LOST/FOUND PROPERTY,2024-11-16,1139,4300 CHANTILLY SHOPPING CTR,CHANTILLY,VA,20151
1,LARC-23-9,LARCENY -  ALL OTHER LARCENY,2024-11-16,1159,2900 GALLOWS RD,FALLS CHURCH,VA,22042
1,SERV-8,SERVICE - LOST/FOUND PROPERTY,2024-11-16,1417,2500 PARKERS LN,ALEXANDRIA,VA,22306
1,WARR-90Z-1,ORDER - VIOLATE EPO/PO/PPO,2024-11-16,1302,2800 RIFLE RIDGE RD,OAKTON,VA,22124
1,ROB-120-7,ROBBERY - PERSON,2024-11-16,1410,6300 RICHMOND HWY,ALEXANDRIA,VA,22306
1,LARC-23-3,LARCENY - SHOPLIFTING,2024-11-16,1415,13000 ROUTE 50,FAIRFAX,VA,22033
1,SERV-8,SERVICE - LOST/FOUND PROPERTY,2024-11-16,1330,5500 UNION MILL RD,CENTREVILLE,VA,20124
1,SUSP-1,SUSPICIOUS - EVENT,2024-11-16,1345,8200 IDYLWOOD RD,VIENNA,VA,22182
2,SERV-8,SERVICE - LOST/FOUND PROPERTY,2024-11-16,1345,8200 IDYLWOOD RD,VIENNA,VA,22182
2,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY,2024-11-16,1442,12200 FAIRFAX TOWNE CTR,FAIRFAX,VA,22033
1,LARC-23-3,LARCENY - SHOPLIFTING,2024-11-16,1442,12200 FAIRFAX TOWNE CTR,FAIRFAX,VA,22033
1,ANML-90Z-3,ANIMAL - LICENSE VIOLATION,2024-11-16,1423,9600 NONQUITT DR,FAIRFAX,VA,22031
2,ANML-90Z-1,ANIMAL - RUNNING AT LARGE/UNRESTRICTED,2024-11-16,1423,9600 NONQUITT DR,FAIRFAX,VA,22031
1,ANML-90Z-1,ANIMAL - RUNNING AT LARGE/UNRESTRICTED,2024-11-16,1512,8800 MIRADOR PL,MCLEAN,VA,22102
1,SERV-33,SERVICE - NON DMV REPORTABLE CRASH,2024-11-16,1527,4000 MAJESTIC LN,FAIRFAX,VA,22033
1,LARC-23-3,LARCENY - SHOPLIFTING,2024-11-16,1130,2900 CHAIN BRIDGE RD,OAKTON,VA,22124
1,ANML-90Z-6,ANIMAL - ANIMAL BITE - DOMESTIC,2024-11-16,1536,2500 VILLANOVA DR,VIENNA,VA,22180
1,SUSP-1,SUSPICIOUS - EVENT,2024-11-16,1533,13900 ROUTE 50,CHANTILLY,VA,20151
1,SERV-32,SERVICE - STOLEN AUTO RECOVERY OTHER JURISDICTION,2024-11-16,1454,6700 TOWER DR,ALEXANDRIA,VA,22306
2,SERV-999,POLICE PHONE REPORT,2024-11-16,1332,6300 RICHMOND HWY,ALEXANDRIA,VA,22306
1,LARC-23-9,LARCENY -  ALL OTHER LARCENY,2024-11-16,0830,6800 HOPEWELL AVE,SPRINGFIELD,VA,22151
1,LARC-23-3,LARCENY - SHOPLIFTING,2024-11-16,1621,5800 KINGSTOWNE BLVD,ALEXANDRIA,VA,22315
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2024-11-16,1606,6200 LITTLE RIVER TPKE,ALEXANDRIA,VA,22312
2,DRUNK-90Z-1,DRUNK - DRUNK/PROFANE IN PUBLIC,2024-11-16,1606,6200 LITTLE RIVER TPKE,ALEXANDRIA,VA,22312
1,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY,2024-11-16,1625,10500 ROSEHAVEN ST,FAIRFAX,VA,22030
1,SERV-1,SERVICE - POLICE SERVICE,2024-11-16,1554,2200 WESTMORELAND ST,FALLS CHURCH,VA,22043
1,LARC-23-7,LARCENY - THEFT OF MOTOR VEHICLE PARTS,2024-11-16,1441,6300 SOUTH KINGS HWY,ALEXANDRIA,VA,22306
2,SERV-8,SERVICE - LOST/FOUND PROPERTY,2024-11-16,1441,6300 SOUTH KINGS HWY,ALEXANDRIA,VA,22306
1,DEST-290-2,DESTRUCTION - PRIVATE PROPERTY,2024-11-16,1706,7900 AUDUBON AVE,ALEXANDRIA,VA,22306
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2024-11-16,1634,6000 HIBBLING AVE,SPRINGFIELD,VA,22150
1,SERV-1,SERVICE - POLICE SERVICE,2024-11-16,1708,11900 BOWMAN TOWNE DR,RESTON,VA,20190
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2024-11-16,1650,5500 SEMINARY RD,FALLS CHURCH,VA,22041
1,LARC-23-9,LARCENY -  ALL OTHER LARCENY,2024-11-16,1637,2300 HUNTINGTON STATION CT,ALEXANDRIA,VA,22303
1,WARR-90Z-4,WARRANT - WARRANT SERVICE,2024-11-16,1751,4900 STONECROFT BLVD,CHANTILLY,VA,20120
1,DEST-290-2,DESTRUCTION - PRIVATE PROPERTY,2024-11-16,1745,8800 RICHMOND HWY,ALEXANDRIA,VA,22309
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2024-11-16,1718,7600 SAVANNAH ST,FALLS CHURCH,VA,22043
1,LARC-23-3,LARCENY - SHOPLIFTING,2024-11-16,1710,6600 RICHMOND HWY,ALEXANDRIA,VA,22306
1,LARC-23-3,LARCENY - SHOPLIFTING,2024-11-16,1848,5700 KINGSTOWNE BLVD,ALEXANDRIA,VA,22315
1,ANML-3,ANIMAL - SERVICE - DOMESTIC,2024-11-16,1819,11000 BECONTREE LAKE DR,RESTON,VA,20190
1,LARC-23-3,LARCENY - SHOPLIFTING,2024-11-16,1752,6100 ARLINGTON BLVD,FALLS CHURCH,VA,22044
2,FAM-90F-2,FAMILY - CONTRIBUTE TO DELINQUENCY OF MINOR,2024-11-16,1752,6100 ARLINGTON BLVD,FALLS CHURCH,VA,22044
3,WARR-90Z-4,WARRANT - WARRANT SERVICE,2024-11-16,1752,6100 ARLINGTON BLVD,FALLS CHURCH,VA,22044
1,SERV-1,SERVICE - POLICE SERVICE,2024-11-16,1928,6700 WEST WAKEFIELD DR,ALEXANDRIA,VA,22307
1,SERV-1,SERVICE - POLICE SERVICE,2024-11-16,1902,4200 TOM DAVIS DR,ANNANDALE,VA,22003
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2024-11-16,1914,7900 FORDSON RD,ALEXANDRIA,VA,22306
1,DISORD-90C-2,DISORDERLY - DISORDERLY CONDUCT,2024-11-16,1926,7700 GUNSTON PLZ,LORTON,VA,22199
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2024-11-16,1933,4100 WADSWORTH CT,ANNANDALE,VA,22003
1,SERV-2,SERVICE - CIVIL DISPUTE,2024-11-16,1934,8800 SURVEYORS PL,SPRINGFIELD,VA,22152
1,SUSP-4,SUSPICIOUS - NOISE,2024-11-16,2027,13400 MUIRKIRK LN,HERNDON,VA,20171
1,DEST-290-2,DESTRUCTION - PRIVATE PROPERTY,2024-11-16,2012,7600 MARIN WOODS CT,LORTON,VA,22079
1,SERV-8,SERVICE - LOST/FOUND PROPERTY,2024-11-16,1942, DISTRICT AVE / STRAWBERRY LN,FAIRFAX,VA,22031
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2024-11-16,2032,5800 RICHMOND HWY,ALEXANDRIA,VA,22307
1,LARC-23-9,LARCENY -  ALL OTHER LARCENY,2024-11-16,1900,2900 DISTRICT AVE,FAIRFAX,VA,22031
1,WEAP-520-9,WEAPONS - BRANDISHING,2024-11-16,2044,6100 ROSE HILL DR,ALEXANDRIA,VA,22310
1,SERV-1,SERVICE - POLICE SERVICE,2024-11-16,1948,1900 BELMONT RIDGE CT,RESTON,VA,20191
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2024-11-16,2039,1100 WIMBLEDON DR,MCLEAN,VA,22101
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2024-11-16,1944,9100 BARRICK ST,FAIRFAX,VA,22031
1,DEST-290-6,DESTRUCTION - OTHER,2024-11-16,2047,5100 LEESBURG PIKE,FALLS CHURCH,VA,22041
2,DISORD-90C-2,DISORDERLY - DISORDERLY CONDUCT,2024-11-16,2047,5100 LEESBURG PIKE,FALLS CHURCH,VA,22041
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2024-11-16,2022,1500 MOORINGS DR,RESTON,VA,20190
2,LARC-23-4,LARCENY - THEFT FROM BUILDING,2024-11-16,2022,1500 MOORINGS DR,RESTON,VA,20190
1,ASSLT-13A-1,ASSAULT - AGGRAVATED,2024-11-16,2100,1700 PROFFIT RD,VIENNA,VA,22182
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2024-11-16,2027,2500 PARKERS LN,ALEXANDRIA,VA,22306
1,SUSP-1,SUSPICIOUS - EVENT,2024-11-16,2119,3400 ANKER ST,ALEXANDRIA,VA,22306
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2024-11-16,2109,14700 CARDIGAN SQ,CENTREVILLE,VA,20120
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2024-11-16,2129,3400 CARLIN SPRINGS RD,FALLS CHURCH,VA,22041
1,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY,2024-11-16,2130,2800 BEACON HILL RD,ALEXANDRIA,VA,22306
1,SUSP-1,SUSPICIOUS - EVENT,2024-11-16,2206,3800 PICKETT CT,ANNANDALE,VA,22003
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2024-11-16,1937,2900 WOODLAWN AVE,FALLS CHURCH,VA,22042
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2024-11-16,2204,6500 LOISDALE CT,SPRINGFIELD,VA,22150
1,SUSP-1,SUSPICIOUS - EVENT,2024-11-16,2212,2400 FOX MILL RD,RESTON,VA,20191
1,SUSP-1,SUSPICIOUS - EVENT,2024-11-16,2209,8100 PORTER RD,FALLS CHURCH,VA,22042
1,WARR-90Z-4,WARRANT - WARRANT SERVICE,2024-11-16,2230,2800 HARTLAND RD,FALLS CHURCH,VA,22043
1,PORN-370-8,PORN - CHILD - OTHER,2024-11-16,2151,6400 PADDINGTON CT,CENTREVILLE,VA,20121
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2024-11-16,2129,5400 GAINSBOROUGH DR,FAIRFAX,VA,22032
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2024-11-16,2205,2300 PADDOCK LN,RESTON,VA,20191
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2024-11-16,2230,13900 ROCKLAND VILLAGE DR,CHANTILLY,VA,20151
2,LARC-23-9,LARCENY -  ALL OTHER LARCENY,2024-11-16,2230,13900 ROCKLAND VILLAGE DR,CHANTILLY,VA,20151
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2024-11-16,2252,8100 ARLINGTON BLVD,FALLS CHURCH,VA,22042
1,SERV-1,SERVICE - POLICE SERVICE,2024-11-16,2254,12100 FAIRFAX TOWNE CTR,FAIRFAX,VA,22033
2,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2024-11-16,2158,4900 WESTONE PLZ,CHANTILLY,VA,20151
1,ABDCT-100-1,ABDUCTION - KIDNAPPING/ABDUCTION,2024-11-16,2158,4900 WESTONE PLZ,CHANTILLY,VA,20151
3,LARC-23-9,LARCENY -  ALL OTHER LARCENY,2024-11-16,2158,4900 WESTONE PLZ,CHANTILLY,VA,20151
4,FRAUD-26B-1,FRAUD - CREDIT CARD/AUTOMATED TELLER MACHINE FRAUD,2024-11-16,2158,4900 WESTONE PLZ,CHANTILLY,VA,20151
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2024-11-16,2249,7800 PATRIOT DR,ANNANDALE,VA,22003
1,DRUNK-90Z-1,DRUNK - DRUNK/PROFANE IN PUBLIC,2024-11-16,2256,6000 ARGYLE DR,FALLS CHURCH,VA,22041
2,PUB-90Z-4,PUBLIC SAFETY - FALSE SUMMONS EMS/FD ALARM ACTIVATION,2024-11-16,2256,6000 ARGYLE DR,FALLS CHURCH,VA,22041
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2024-11-16,2219,13100 AUTUMN WOODS WAY,FAIRFAX,VA,22033
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2024-11-16,2330,7200 COLUMBIA PIKE,ANNANDALE,VA,22003
1,DEST-290-2,DESTRUCTION - PRIVATE PROPERTY,2024-11-16,2326, CENTREWOOD DR / FIELD ENCAMPMENT RD,CENTREVILLE,VA,20121
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2024-11-16,2300,4400 OAKDALE CRESCENT CT,FAIRFAX,VA,22030
2,WARR-90Z-4,WARRANT - WARRANT SERVICE,2024-11-16,2300,4400 OAKDALE CRESCENT CT,FAIRFAX,VA,22030
1,DEST-290-2,DESTRUCTION - PRIVATE PROPERTY,2024-11-16,1600,1100 COLVIN MILL CT,GREAT FALLS,VA,22066
1,SUSP-1,SUSPICIOUS - EVENT,2024-11-16,1400,2000 PEACH ORCHARD DR,FALLS CHURCH,VA,22043
